tiempo_ms,tiempo_s,temperatura_c,temperatura_k,presion_hpa,densidad_kg_m3,altitud_estimada_m
17956,17.956,20.6,293.75,1019.78,1.2094030619619238,-54.19676821162536
18099,18.099,20.61,293.76,1019.76,1.2093381741014353,-54.031204655468244
18240,18.24,20.6,293.75,1019.77,1.2093912025112388,-54.113986762228045
18382,18.382,20.6,293.75,1019.75,1.2093674836098685,-53.94842189130659
18525,18.525,20.61,293.76,1019.75,1.2093263150544624,-53.94842189130659
18667,18.667,20.61,293.76,1019.77,1.209350033148408,-54.113986762228045
18809,18.809,20.61,293.76,1019.75,1.2093263150544624,-53.94842189130659
18952,18.952,20.61,293.76,1019.76,1.2093381741014353,-54.031204655468244
19093,19.093,20.61,293.76,1019.72,1.2092907379135438,-53.700069654420325
19235,19.235,20.61,293.76,1019.74,1.2093144560074895,-53.865638469762764
19378,19.378,20.61,293.76,1019.79,1.2093737512423537,-54.2795490036602
19520,19.52,20.61,293.76,1019.78,1.2093618921953808,-54.19676821162536
19662,19.662,20.61,293.76,1019.76,1.2093381741014353,-54.031204655468244
19805,19.805,20.6,293.75,1019.8,1.209426780863294,-54.362329138342396
19946,19.946,20.6,293.75,1019.77,1.2093912025112388,-54.113986762228045
20091,20.091,20.6,293.75,1019.79,1.2094149214126089,-54.2795490036602
20234,20.234,20.6,293.75,1019.79,1.2094149214126089,-54.2795490036602
20375,20.375,20.59,293.73999999999995,1019.78,1.20944423453161,-54.19676821162536
20517,20.517,20.58,293.72999999999996,1019.78,1.2094854099047259,-54.19676821162536
20660,20.66,20.58,293.72999999999996,1019.78,1.2094854099047259,-54.19676821162536
20802,20.802,20.58,293.72999999999996,1019.79,1.2094972701629179,-54.2795490036602
20944,20.944,20.58,293.72999999999996,1019.78,1.2094854099047259,-54.19676821162536
21087,21.087,20.59,293.73999999999995,1019.78,1.20944423453161,-54.19676821162536
21229,21.229,20.59,293.73999999999995,1019.77,1.2094323746771851,-54.113986762228045
21370,21.37,20.58,293.72999999999996,1019.77,1.2094735496465339,-54.113986762228045
21513,21.513,20.59,293.73999999999995,1019.79,1.2094560943860349,-54.2795490036602
21655,21.655,20.59,293.73999999999995,1019.79,1.2094560943860349,-54.2795490036602
21827,21.827,20.59,293.73999999999995,1019.78,1.20944423453161,-54.19676821162536
21968,21.968,20.59,293.73999999999995,1019.81,1.2094798140948844,-54.4451086156818
22111,22.111,20.59,293.73999999999995,1019.79,1.2094560943860349,-54.2795490036602
22253,22.253,20.59,293.73999999999995,1019.8,1.2094679542404596,-54.362329138342396
22397,22.397,20.59,293.73999999999995,1019.77,1.2094323746771851,-54.113986762228045
22540,22.54,20.58,293.72999999999996,1019.78,1.2094854099047259,-54.19676821162536
22682,22.682,20.58,293.72999999999996,1019.76,1.2094616893883419,-54.031204655468244
22824,22.824,20.57,293.71999999999997,1019.78,1.2095265880815576,-54.19676821162536
22995,22.995,20.57,293.71999999999997,1019.79,1.2095384487435443,-54.2795490036602
23138,23.138,20.57,293.71999999999997,1019.78,1.2095265880815576,-54.19676821162536
23280,23.28,20.57,293.71999999999997,1019.79,1.2095384487435443,-54.2795490036602
23422,23.422,20.56,293.71,1019.77,1.209555907996583,-54.113986762228045
23565,23.565,20.55,293.7,1019.76,1.2095852299081975,-54.031204655468244
23707,23.707,20.55,293.7,1019.78,1.2096089528475147,-54.19676821162536
23848,23.848,20.54,293.69,1019.76,1.2096264156901413,-54.031204655468244
23991,23.991,20.54,293.69,1019.78,1.209650139437213,-54.19676821162536
24133,24.133,20.53,293.67999999999995,1019.77,1.2096794665543327,-54.113986762228045
24275,24.275,20.53,293.67999999999995,1019.79,1.2097031911092138,-54.2795490036602
24418,24.418,20.52,293.66999999999996,1019.76,1.2097087956687358,-54.031204655468244
24562,24.562,20.52,293.66999999999996,1019.76,1.2097087956687358,-54.031204655468244
24704,24.704,20.52,293.66999999999996,1019.77,1.2097206583501086,-54.113986762228045
24847,24.847,20.52,293.66999999999996,1019.76,1.2097087956687358,-54.031204655468244
24989,24.989,20.52,293.66999999999996,1019.78,1.2097325210314813,-54.19676821162536
25131,25.131,20.52,293.66999999999996,1019.79,1.209744383712854,-54.2795490036602
25273,25.273,20.52,293.66999999999996,1019.77,1.2097206583501086,-54.113986762228045
25415,25.415,20.52,293.66999999999996,1019.77,1.2097206583501086,-54.113986762228045
25557,25.557,20.52,293.66999999999996,1019.77,1.2097206583501086,-54.113986762228045
25700,25.7,20.52,293.66999999999996,1019.78,1.2097325210314813,-54.19676821162536
25842,25.842,20.51,293.65999999999997,1019.75,1.209738126780627,-53.94842189130659
25984,25.984,20.51,293.65999999999997,1019.75,1.209738126780627,-53.94842189130659
26126,26.126,20.49,293.64,1019.77,1.2098442505710272,-54.113986762228045
26268,26.268,20.49,293.64,1019.78,1.2098561144643616,-54.19676821162536
26410,26.41,20.47,293.62,1019.77,1.2099266594158313,-54.113986762228045
26553,26.553,20.46,293.60999999999996,1019.76,1.2099560029428074,-54.031204655468244
26695,26.695,20.46,293.60999999999996,1019.75,1.2099441378372635,-53.94842189130659
26839,26.839,20.47,293.62,1019.76,1.2099147947143847,-54.031204655468244
26982,26.982,20.47,293.62,1019.74,1.2098910653114916,-53.865638469762764
27124,27.124,20.46,293.60999999999996,1019.74,1.2099322727317194,-53.865638469762764
27266,27.266,20.46,293.60999999999996,1019.76,1.2099560029428074,-54.031204655468244
27409,27.409,20.46,293.60999999999996,1019.78,1.209979733153895,-54.19676821162536
27550,27.55,20.45,293.59999999999997,1019.79,1.2100328105073361,-54.2795490036602
27692,27.692,20.45,293.59999999999997,1019.78,1.2100209449976673,-54.19676821162536
27835,27.835,20.44,293.59,1019.79,1.2100740255627025,-54.2795490036602
27977,27.977,20.43,293.58,1019.76,1.2100796444718225,-54.031204655468244
28119,28.119,20.43,293.58,1019.79,1.2101152434258255,-54.2795490036602
28262,28.262,20.42,293.57,1019.76,1.2101208639303662,-54.031204655468244
28403,28.403,20.42,293.57,1019.79,1.2101564640969915,-54.2795490036602
28545,28.545,20.42,293.57,1019.78,1.210144597374783,-54.19676821162536
28688,28.688,20.42,293.57,1019.77,1.2101327306525747,-54.113986762228045
28830,28.83,20.42,293.57,1019.77,1.2101327306525747,-54.113986762228045
28975,28.975,20.42,293.57,1019.77,1.2101327306525747,-54.113986762228045
29117,29.117,20.42,293.57,1019.78,1.210144597374783,-54.19676821162536
29259,29.259,20.42,293.57,1019.75,1.2101089972081578,-53.94842189130659
29402,29.402,20.44,293.59,1019.75,1.2100265619074182,-53.94842189130659
29544,29.544,20.47,293.62,1019.8,1.2099622535201708,-54.362329138342396
29686,29.686,20.49,293.64,1019.78,1.2098561144643616,-54.19676821162536
29828,29.828,20.5,293.65,1019.78,1.209814913847489,-54.19676821162536
29970,29.97,20.51,293.65999999999997,1019.77,1.209761852951292,-54.113986762228045
30112,30.112,20.51,293.65999999999997,1019.76,1.2097499898659596,-54.031204655468244
30255,30.255,20.51,293.65999999999997,1019.77,1.209761852951292,-54.113986762228045
30397,30.397,20.52,293.66999999999996,1019.77,1.2097206583501086,-54.113986762228045
30539,30.539,20.52,293.66999999999996,1019.77,1.2097206583501086,-54.113986762228045
30681,30.681,20.52,293.66999999999996,1019.79,1.209744383712854,-54.2795490036602
30854,30.854,20.51,293.65999999999997,1019.78,1.2097737160366244,-54.19676821162536
31025,31.025,20.52,293.66999999999996,1019.77,1.2097206583501086,-54.113986762228045
31167,31.167,20.51,293.65999999999997,1019.77,1.209761852951292,-54.113986762228045
31312,31.312,20.52,293.66999999999996,1019.77,1.2097206583501086,-54.113986762228045
31454,31.454,20.52,293.66999999999996,1019.79,1.209744383712854,-54.2795490036602
31596,31.596,20.53,293.67999999999995,1019.79,1.2097031911092138,-54.2795490036602
31738,31.738,20.53,293.67999999999995,1019.76,1.2096676042768921,-54.031204655468244
31881,31.881,20.53,293.67999999999995,1019.75,1.2096557419994516,-53.94842189130659
32023,32.023,20.53,293.67999999999995,1019.79,1.2097031911092138,-54.2795490036602
32165,32.165,20.54,293.69,1019.76,1.2096264156901413,-54.031204655468244
32307,32.307,20.54,293.69,1019.79,1.2096620013107489,-54.2795490036602
32449,32.449,20.55,293.7,1019.75,1.2095733684385388,-53.94842189130659
32591,32.591,20.55,293.7,1019.75,1.2095733684385388,-53.94842189130659
32734,32.734,20.56,293.71,1019.73,1.2095084637333473,-53.78285439079739
32876,32.876,20.55,293.7,1019.77,1.2095970913778562,-54.113986762228045
33018,33.018,20.55,293.7,1019.79,1.2096208143171734,-54.2795490036602
33160,33.16,20.55,293.7,1019.78,1.2096089528475147,-54.19676821162536
33302,33.302,20.55,293.7,1019.77,1.2095970913778562,-54.113986762228045
33484,33.484,20.55,293.7,1019.76,1.2095852299081975,-54.031204655468244
33626,33.626,20.56,293.71,1019.76,1.209544046930774,-54.031204655468244
33768,33.768,20.56,293.71,1019.74,1.2095203247991562,-53.865638469762764
33910,33.91,20.57,293.71999999999997,1019.75,1.2094910060955975,-53.94842189130659
34053,34.053,20.57,293.71999999999997,1019.75,1.2094910060955975,-53.94842189130659
34195,34.195,20.57,293.71999999999997,1019.75,1.2094910060955975,-53.94842189130659
34337,34.337,20.57,293.71999999999997,1019.74,1.2094791454336107,-53.865638469762764
34479,34.479,20.58,293.72999999999996,1019.75,1.2094498291301499,-53.94842189130659
34621,34.621,20.59,293.73999999999995,1019.77,1.2094323746771851,-54.113986762228045
34763,34.763,20.6,293.75,1019.74,1.2093556241591834,-53.865638469762764
34906,34.906,20.61,293.76,1019.72,1.2092907379135438,-53.700069654420325
35048,35.048,20.62,293.77,1019.73,1.2092614320152548,-53.78285439079739
35190,35.19,20.64,293.78999999999996,1019.72,1.2091672526957442,-53.700069654420325
35333,35.333,20.65,293.79999999999995,1019.72,1.2091260965605266,-53.700069654420325
35474,35.474,20.66,293.81,1019.75,1.209120514313328,-53.94842189130659
35616,35.616,20.67,293.82,1019.74,1.209067505945001,-53.865638469762764
35762,35.762,20.67,293.82,1019.75,1.2090793625702774,-53.94842189130659
35904,35.904,20.68,293.83,1019.76,1.2090500698500413,-54.031204655468244
36045,36.045,20.68,293.83,1019.74,1.209026357406528,-53.865638469762764
36188,36.188,20.66,293.81,1019.77,1.2091442283709757,-54.113986762228045
36330,36.33,20.65,293.79999999999995,1019.74,1.2091498114253239,-53.865638469762764
36472,36.472,20.61,293.76,1019.75,1.2093263150544624,-53.94842189130659
36615,36.615,20.6,293.75,1019.72,1.2093319052578133,-53.700069654420325
36757,36.757,20.59,293.73999999999995,1019.76,1.2094205148227604,-54.031204655468244
36898,36.898,20.58,293.72999999999996,1019.76,1.2094616893883419,-54.031204655468244
37041,37.041,20.57,293.71999999999997,1019.78,1.2095265880815576,-54.19676821162536
37183,37.183,20.57,293.71999999999997,1019.78,1.2095265880815576,-54.19676821162536
37325,37.325,20.56,293.71,1019.75,1.209532185864965,-53.94842189130659
37468,37.468,20.56,293.71,1019.8,1.2095914911940098,-54.362329138342396
37610,37.61,20.55,293.7,1019.78,1.2096089528475147,-54.19676821162536
37751,37.751,20.55,293.7,1019.77,1.2095970913778562,-54.113986762228045
37897,37.897,20.54,293.69,1019.79,1.2096620013107489,-54.2795490036602
38039,38.039,20.53,293.67999999999995,1019.79,1.2097031911092138,-54.2795490036602
38181,38.181,20.52,293.66999999999996,1019.8,1.2097562463942269,-54.362329138342396
38323,38.323,20.52,293.66999999999996,1019.79,1.209744383712854,-54.2795490036602
38465,38.465,20.52,293.66999999999996,1019.75,1.209696932987363,-53.94842189130659
38607,38.607,20.52,293.66999999999996,1019.76,1.2097087956687358,-54.031204655468244
38750,38.75,20.51,293.65999999999997,1019.76,1.2097499898659596,-54.031204655468244
38892,38.892,20.51,293.65999999999997,1019.78,1.2097737160366244,-54.19676821162536
39066,39.066,20.52,293.66999999999996,1019.78,1.2097325210314813,-54.19676821162536
39208,39.208,20.52,293.66999999999996,1019.77,1.2097206583501086,-54.113986762228045
39350,39.35,20.53,293.67999999999995,1019.79,1.2097031911092138,-54.2795490036602
39492,39.492,20.53,293.67999999999995,1019.77,1.2096794665543327,-54.113986762228045
39634,39.634,20.53,293.67999999999995,1019.8,1.2097150533866543,-54.362329138342396
39777,39.777,20.53,293.67999999999995,1019.78,1.2096913288317732,-54.19676821162536
39949,39.949,20.53,293.67999999999995,1019.77,1.2096794665543327,-54.113986762228045
40090,40.09,20.52,293.66999999999996,1019.78,1.2097325210314813,-54.19676821162536
40235,40.235,20.53,293.67999999999995,1019.77,1.2096794665543327,-54.113986762228045
40378,40.378,20.53,293.67999999999995,1019.8,1.2097150533866543,-54.362329138342396
40520,40.52,20.53,293.67999999999995,1019.81,1.2097269156640948,-54.4451086156818
40661,40.661,20.52,293.66999999999996,1019.76,1.2097087956687358,-54.031204655468244
40804,40.804,20.51,293.65999999999997,1019.79,1.209785579121957,-54.2795490036602
40946,40.946,20.51,293.65999999999997,1019.76,1.2097499898659596,-54.031204655468244
41088,41.088,20.51,293.65999999999997,1019.75,1.209738126780627,-53.94842189130659
41231,41.231,20.5,293.65,1019.77,1.2098030503581692,-54.113986762228045
41373,41.373,20.51,293.65999999999997,1019.81,1.209809305292622,-54.4451086156818
41514,41.514,20.51,293.65999999999997,1019.79,1.209785579121957,-54.2795490036602
41657,41.657,20.52,293.66999999999996,1019.8,1.2097562463942269,-54.362329138342396
41799,41.799,20.52,293.66999999999996,1019.79,1.209744383712854,-54.2795490036602
41941,41.941,20.52,293.66999999999996,1019.79,1.209744383712854,-54.2795490036602
42084,42.084,20.52,293.66999999999996,1019.78,1.2097325210314813,-54.19676821162536
42226,42.226,20.52,293.66999999999996,1019.76,1.2097087956687358,-54.031204655468244
42457,42.457,20.53,293.67999999999995,1019.79,1.2097031911092138,-54.2795490036602
42599,42.599,20.53,293.67999999999995,1019.77,1.2096794665543327,-54.113986762228045
42741,42.741,20.53,293.67999999999995,1019.78,1.2096913288317732,-54.19676821162536
42884,42.884,20.53,293.67999999999995,1019.78,1.2096913288317732,-54.19676821162536
43026,43.026,20.53,293.67999999999995,1019.79,1.2097031911092138,-54.2795490036602
43167,43.167,20.53,293.67999999999995,1019.77,1.2096794665543327,-54.113986762228045
43309,43.309,20.54,293.69,1019.8,1.2096738631842847,-54.362329138342396
43452,43.452,20.54,293.69,1019.78,1.209650139437213,-54.19676821162536
43594,43.594,20.54,293.69,1019.82,1.2096975869313564,-54.52788743570794
43737,43.737,20.54,293.69,1019.79,1.2096620013107489,-54.2795490036602
43879,43.879,20.54,293.69,1019.78,1.209650139437213,-54.19676821162536
44021,44.021,20.53,293.67999999999995,1019.77,1.2096794665543327,-54.113986762228045
44162,44.162,20.53,293.67999999999995,1019.76,1.2096676042768921,-54.031204655468244
44305,44.305,20.54,293.69,1019.76,1.2096264156901413,-54.031204655468244
44447,44.447,20.54,293.69,1019.79,1.2096620013107489,-54.2795490036602
44589,44.589,20.54,293.69,1019.79,1.2096620013107489,-54.2795490036602
44734,44.734,20.54,293.69,1019.78,1.209650139437213,-54.19676821162536
44876,44.876,20.54,293.69,1019.76,1.2096264156901413,-54.031204655468244
45019,45.019,20.54,293.69,1019.79,1.2096620013107489,-54.2795490036602
45161,45.161,20.55,293.7,1019.76,1.2095852299081975,-54.031204655468244
45303,45.303,20.55,293.7,1019.77,1.2095970913778562,-54.113986762228045
45446,45.446,20.55,293.7,1019.77,1.2095970913778562,-54.113986762228045
45587,45.587,20.54,293.69,1019.8,1.2096738631842847,-54.362329138342396
45729,45.729,20.54,293.69,1019.8,1.2096738631842847,-54.362329138342396
45872,45.872,20.55,293.7,1019.78,1.2096089528475147,-54.19676821162536
46014,46.014,20.55,293.7,1019.79,1.2096208143171734,-54.2795490036602
46156,46.156,20.55,293.7,1019.78,1.2096089528475147,-54.19676821162536
46299,46.299,20.54,293.69,1019.78,1.209650139437213,-54.19676821162536
46440,46.44,20.54,293.69,1019.77,1.2096382775636771,-54.113986762228045
46582,46.582,20.54,293.69,1019.79,1.2096620013107489,-54.2795490036602
46725,46.725,20.54,293.69,1019.77,1.2096382775636771,-54.113986762228045
46909,46.909,20.54,293.69,1019.76,1.2096264156901413,-54.031204655468244
47050,47.05,20.53,293.67999999999995,1019.74,1.209643879722011,-53.865638469762764
47193,47.193,20.53,293.67999999999995,1019.77,1.2096794665543327,-54.113986762228045
47335,47.335,20.53,293.67999999999995,1019.76,1.2096676042768921,-54.031204655468244
47477,47.477,20.53,293.67999999999995,1019.78,1.2096913288317732,-54.19676821162536
47620,47.62,20.53,293.67999999999995,1019.78,1.2096913288317732,-54.19676821162536
47762,47.762,20.53,293.67999999999995,1019.77,1.2096794665543327,-54.113986762228045
47903,47.903,20.53,293.67999999999995,1019.76,1.2096676042768921,-54.031204655468244
48045,48.045,20.53,293.67999999999995,1019.76,1.2096676042768921,-54.031204655468244
48188,48.188,20.53,293.67999999999995,1019.74,1.209643879722011,-53.865638469762764
48330,48.33,20.52,293.66999999999996,1019.72,1.2096613449432447,-53.700069654420325
48473,48.473,20.51,293.65999999999997,1019.76,1.2097499898659596,-54.031204655468244
48615,48.615,20.51,293.65999999999997,1019.74,1.2097262636952946,-53.865638469762764
48756,48.756,20.5,293.65,1019.77,1.2098030503581692,-54.113986762228045
48898,48.898,20.49,293.64,1019.77,1.2098442505710272,-54.113986762228045
49041,49.041,20.49,293.64,1019.74,1.2098086588910235,-53.865638469762764
49188,49.188,20.5,293.65,1019.75,1.2097793233795298,-53.94842189130659
49330,49.33,20.49,293.64,1019.75,1.2098205227843581,-53.94842189130659
49472,49.472,20.49,293.64,1019.74,1.2098086588910235,-53.865638469762764
49614,49.614,20.49,293.64,1019.74,1.2098086588910235,-53.865638469762764
49757,49.757,20.5,293.65,1019.77,1.2098030503581692,-54.113986762228045
49900,49.9,20.5,293.65,1019.75,1.2097793233795298,-53.94842189130659
50043,50.043,20.5,293.65,1019.77,1.2098030503581692,-54.113986762228045
50187,50.187,20.49,293.64,1019.75,1.2098205227843581,-53.94842189130659
50329,50.329,20.49,293.64,1019.74,1.2098086588910235,-53.865638469762764
50503,50.503,20.49,293.64,1019.76,1.2098323866776926,-54.031204655468244
50646,50.646,20.48,293.63,1019.74,1.2098498606980217,-53.865638469762764
50789,50.789,20.47,293.62,1019.76,1.2099147947143847,-54.031204655468244
50932,50.932,20.47,293.62,1019.72,1.2098673359085985,-53.700069654420325
51076,51.076,20.47,293.62,1019.74,1.2098910653114916,-53.865638469762764
51219,51.219,20.47,293.62,1019.74,1.2098910653114916,-53.865638469762764
51366,51.366,20.47,293.62,1019.76,1.2099147947143847,-54.031204655468244
51540,51.54,20.47,293.62,1019.75,1.209902930012938,-53.94842189130659
51684,51.684,20.47,293.62,1019.73,1.209879200610045,-53.78285439079739
51827,51.827,20.47,293.62,1019.75,1.209902930012938,-53.94842189130659
51970,51.97,20.47,293.62,1019.76,1.2099147947143847,-54.031204655468244
52113,52.113,20.48,293.63,1019.75,1.2098617249953985,-53.94842189130659
52256,52.256,20.48,293.63,1019.72,1.2098261321032682,-53.700069654420325
52400,52.4,20.49,293.64,1019.78,1.2098561144643616,-54.19676821162536
52543,52.543,20.49,293.64,1019.75,1.2098205227843581,-53.94842189130659
52686,52.686,20.5,293.65,1019.72,1.2097437329115706,-53.700069654420325
52830,52.83,20.51,293.65999999999997,1019.75,1.209738126780627,-53.94842189130659
52973,52.973,20.52,293.66999999999996,1019.74,1.2096850703059903,-53.865638469762764
53115,53.115,20.52,293.66999999999996,1019.74,1.2096850703059903,-53.865638469762764
53259,53.259,20.52,293.66999999999996,1019.75,1.209696932987363,-53.94842189130659
53402,53.402,20.52,293.66999999999996,1019.76,1.2097087956687358,-54.031204655468244
53545,53.545,20.52,293.66999999999996,1019.74,1.2096850703059903,-53.865638469762764
53693,53.693,20.52,293.66999999999996,1019.75,1.209696932987363,-53.94842189130659
53835,53.835,20.51,293.65999999999997,1019.75,1.209738126780627,-53.94842189130659
53979,53.979,20.52,293.66999999999996,1019.74,1.2096850703059903,-53.865638469762764
54122,54.122,20.52,293.66999999999996,1019.78,1.2097325210314813,-54.19676821162536
54265,54.265,20.51,293.65999999999997,1019.75,1.209738126780627,-53.94842189130659
54409,54.409,20.51,293.65999999999997,1019.76,1.2097499898659596,-54.031204655468244
54552,54.552,20.52,293.66999999999996,1019.76,1.2097087956687358,-54.031204655468244
54695,54.695,20.51,293.65999999999997,1019.74,1.2097262636952946,-53.865638469762764
54838,54.838,20.51,293.65999999999997,1019.72,1.2097025375246295,-53.700069654420325
54981,54.981,20.53,293.67999999999995,1019.75,1.2096557419994516,-53.94842189130659
55124,55.124,20.54,293.69,1019.73,1.209590830069534,-53.78285439079739
55268,55.268,20.55,293.7,1019.74,1.2095615069688803,-53.865638469762764
55411,55.411,20.55,293.7,1019.73,1.2095496454992216,-53.78285439079739
55554,55.554,20.56,293.71,1019.72,1.2094966026675382,-53.700069654420325
55698,55.698,20.56,293.71,1019.77,1.209555907996583,-54.113986762228045
55844,55.844,20.57,293.71999999999997,1019.76,1.2095028667575842,-54.031204655468244
55988,55.988,20.57,293.71999999999997,1019.77,1.2095147274195708,-54.113986762228045
56131,56.131,20.56,293.71,1019.73,1.2095084637333473,-53.78285439079739
56274,56.274,20.57,293.71999999999997,1019.74,1.2094791454336107,-53.865638469762764
56418,56.418,20.59,293.73999999999995,1019.72,1.2093730754050613,-53.700069654420325
56560,56.56,20.61,293.76,1019.7,1.2092670198195983,-53.53449820935234
56703,56.703,20.64,293.78999999999996,1019.7,1.2091435370237422,-53.53449820935234
56847,56.847,20.68,293.83,1019.71,1.2089907887412583,-53.61728426061187
56990,56.99,20.71,293.85999999999996,1019.7,1.2088555085489867,-53.53449820935234
57133,57.133,20.74,293.89,1019.7,1.2087321097764645,-53.53449820935234
57277,57.277,20.77,293.91999999999996,1019.71,1.2086205887855335,-53.61728426061187
57419,57.419,20.81,293.96,1019.71,1.2084561282346031,-53.61728426061187
57563,57.563,20.83,293.97999999999996,1019.69,1.208350214397464,-53.45171150064174
57706,57.706,20.85,294.0,1019.74,1.2083272605331978,-53.865638469762764
57849,57.849,20.86,294.01,1019.74,1.2082861623644099,-53.865638469762764
57993,57.993,20.88,294.03,1019.72,1.2081802780991147,-53.700069654420325
58140,58.14,20.9,294.04999999999995,1019.71,1.208086255588655,-53.61728426061187
58282,58.282,20.91,294.06,1019.74,1.2080807134488203,-53.865638469762764
58426,58.426,20.92,294.07,1019.72,1.2080159389583522,-53.700069654420325
58569,58.569,20.93,294.08,1019.77,1.208034091871859,-54.113986762228045
58744,58.744,20.94,294.09,1019.72,1.2079337861521395,-53.700069654420325
58887,58.887,20.94,294.09,1019.73,1.2079456318920108,-53.78285439079739
59030,59.03,20.95,294.09999999999997,1019.74,1.2079164046132613,-53.865638469762764
59173,59.173,20.96,294.10999999999996,1019.73,1.2078634894533387,-53.78285439079739
59317,59.317,20.96,294.10999999999996,1019.75,1.2078871793220187,-53.94842189130659
59460,59.46,20.97,294.12,1019.76,1.2078579560180798,-54.031204655468244
59603,59.603,20.97,294.12,1019.73,1.2078224224232332,-53.78285439079739
59747,59.747,20.99,294.14,1019.74,1.207752140466309,-53.865638469762764
59889,59.889,20.99,294.14,1019.72,1.207728453013812,-53.700069654420325
60032,60.032,21.0,294.15,1019.73,1.2076992380864233,-53.78285439079739
60176,60.176,21.0,294.15,1019.74,1.2077110814100296,-53.865638469762764
60323,60.323,21.01,294.15999999999997,1019.72,1.2076463393033814,-53.700069654420325
60467,60.467,21.02,294.16999999999996,1019.75,1.2076408141904305,-53.94842189130659
60641,60.641,21.03,294.17999999999995,1019.74,1.2075879209897349,-53.865638469762764
60783,60.783,21.04,294.19,1019.72,1.207523189671582,-53.700069654420325
60926,60.926,21.04,294.19,1019.73,1.2075350313848923,-53.78285439079739
61070,61.07,21.06,294.21,1019.73,1.2074529447779527,-53.78285439079739
61213,61.213,21.06,294.21,1019.73,1.2074529447779527,-53.78285439079739
61356,61.356,21.07,294.21999999999997,1019.72,1.2074000651535677,-53.700069654420325
61500,61.5,21.07,294.21999999999997,1019.74,1.207423746165319,-53.865638469762764
61643,61.643,21.07,294.21999999999997,1019.73,1.2074119056594435,-53.78285439079739
61786,61.786,21.07,294.21999999999997,1019.75,1.2074355866711948,-53.94842189130659
61929,61.929,21.07,294.21999999999997,1019.78,1.2074711081888216,-54.19676821162536
62072,62.072,21.07,294.21999999999997,1019.72,1.2074000651535677,-53.700069654420325
62216,62.216,21.07,294.21999999999997,1019.76,1.2074474271770703,-54.031204655468244
62359,62.359,21.07,294.21999999999997,1019.74,1.207423746165319,-53.865638469762764
62502,62.502,21.07,294.21999999999997,1019.71,1.2073882246476921,-53.61728426061187
62649,62.649,21.08,294.22999999999996,1019.74,1.2073827094339808,-53.865638469762764
62792,62.792,21.08,294.22999999999996,1019.72,1.2073590292270766,-53.700069654420325
62935,62.935,21.07,294.21999999999997,1019.72,1.2074000651535677,-53.700069654420325
63079,63.079,21.08,294.22999999999996,1019.76,1.2074063896408853,-54.031204655468244
63222,63.222,21.08,294.22999999999996,1019.75,1.2073945495374332,-53.94842189130659
63366,63.366,21.08,294.22999999999996,1019.74,1.2073827094339808,-53.865638469762764
63508,63.508,21.08,294.22999999999996,1019.71,1.2073471891236243,-53.61728426061187
63651,63.651,21.08,294.22999999999996,1019.74,1.2073827094339808,-53.865638469762764
63795,63.795,21.08,294.22999999999996,1019.74,1.2073827094339808,-53.865638469762764
63938,63.938,21.08,294.22999999999996,1019.72,1.2073590292270766,-53.700069654420325
64081,64.081,21.08,294.22999999999996,1019.74,1.2073827094339808,-53.865638469762764
64225,64.225,21.08,294.22999999999996,1019.72,1.2073590292270766,-53.700069654420325
64368,64.368,21.08,294.22999999999996,1019.74,1.2073827094339808,-53.865638469762764
64510,64.51,21.08,294.22999999999996,1019.74,1.2073827094339808,-53.865638469762764
64654,64.654,21.09,294.23999999999995,1019.73,1.207329835790924,-53.78285439079739
64801,64.801,21.09,294.23999999999995,1019.75,1.2073535151930361,-53.94842189130659
64945,64.945,21.08,294.22999999999996,1019.72,1.2073590292270766,-53.700069654420325
65088,65.088,21.09,294.23999999999995,1019.73,1.207329835790924,-53.78285439079739
65231,65.231,21.09,294.23999999999995,1019.75,1.2073535151930361,-53.94842189130659
65374,65.374,21.09,294.23999999999995,1019.73,1.207329835790924,-53.78285439079739
65517,65.517,21.08,294.22999999999996,1019.72,1.2073590292270766,-53.700069654420325
65660,65.66,21.08,294.22999999999996,1019.75,1.2073945495374332,-53.94842189130659
65804,65.804,21.09,294.23999999999995,1019.77,1.2073771945951481,-54.113986762228045
65947,65.947,21.09,294.23999999999995,1019.74,1.20734167549198,-53.865638469762764
66090,66.09,21.1,294.25,1019.76,1.2073243229364063,-54.031204655468244
66233,66.233,21.1,294.25,1019.74,1.2073006443390317,-53.865638469762764
66376,66.376,21.1,294.25,1019.74,1.2073006443390317,-53.865638469762764
66519,66.519,21.1,294.25,1019.78,1.207348001533781,-54.19676821162536
66663,66.663,21.11,294.26,1019.75,1.2072714548711985,-53.94842189130659
66837,66.837,21.11,294.26,1019.72,1.207235938182161,-53.700069654420325
66980,66.98,21.11,294.26,1019.73,1.2072477770785068,-53.78285439079739
67127,67.127,21.1,294.25,1019.73,1.2072888050403445,-53.78285439079739
67270,67.27,21.09,294.23999999999995,1019.71,1.2073061563888117,-53.61728426061187
67413,67.413,21.1,294.25,1019.75,1.2073124836377191,-53.94842189130659
67557,67.557,21.12,294.27,1019.71,1.2071830749170622,-53.61728426061187
67700,67.7,21.15,294.29999999999995,1019.74,1.2070955304001365,-53.865638469762764
67844,67.844,21.18,294.33,1019.76,1.2069961676486856,-54.031204655468244
67987,67.987,21.21,294.35999999999996,1019.73,1.2068376507783716,-53.78285439079739
68129,68.129,21.24,294.39,1019.77,1.2067620018943455,-54.113986762228045
